"","word","weight1","weight2","weight3","weight4","weight5","weight6","num1","num2","num3","num4","num5","num6","classnum"
"1","各位大大",0.00567296399037548,0,0,0,0,0,215,0,0,0,0,0,1
"2","大家好",0.0036153655933174,0,0,0,0.00147670516263725,0,219,0,0,0,15,0,2
"4","有沒有",0.00420856819368949,0,0,0.000539842049732646,0,0,255,0,0,139,0,0,2
"6","找教授",0.00397791524979975,0,0,0.000201985456783772,0,0,241,0,0,52,0,0,2
"7","的教授",0.00402734483927102,0,0,0.000217521306115109,0,0,244,0,0,56,0,0,2
"9","教授的",0.0022630197164911,0,0,0.000372868067375643,0,0,137,0,0,96,0,0,2
"10","想請問",0.00731778939700691,0,0,0,0,0.00525013522834684,444,0,0,0,0,2,2
"12","學長姐",0.00292290256829695,0,0,0.000380634845558972,0,0,177,0,0,98,0,0,2
"22","中山",0.00330216100589257,0,0,0.000547607681771724,0,0,200,0,0,141,0,0,2
"24","中興",0.0022630197164911,0,0,0.000341800421463186,0,0,137,0,0,88,0,0,2
"27","方面",0.00300536087001138,0,0,0.00059808299085203,0,0,182,0,0,154,0,0,2
"31","台科",0.00287342470246478,0,0,0.000501013089999286,0,0,174,0,0,129,0,0,2
"32","未來",0.00214750063734975,0,0,0.000757259601526631,0,0,130,0,0,195,0,0,2
"37","在職",0.00332677913551039,0,0,0,0,0,126,0,0,0,0,0,1
"41","有點",0.00239502708023104,0,0,0.00135494252861389,0,0,145,0,0,349,0,0,2
"48","版上",0.00303834250805838,0,0,0.000477715074503254,0,0,184,0,0,123,0,0,2
"49","的話",0.00264249938149656,0,0,0.00150625369833541,0,0,160,0,0,388,0,0,2
"51","知道",0.00384609245258784,0,0,0.000691262261135727,0,0,233,0,0,178,0,0,2
"53","很多",0.00208148443897397,0,0,0.00178942279291618,0,0,126,0,0,461,0,0,2
"54","是否",0.00378017529389448,0,0,0.000407818149337039,0,0,229,0,0,105,0,0,2
"57","研所",0.00239502708023104,0,0,0.000633026116511112,0,0,145,0,0,163,0,0,2
"60","推甄",0.00478499491604093,0,0,0.00100568565471271,0,0,290,0,0,259,0,0,2
"66","備上",0.00303834250805838,0,0,0.000302964664363013,0,0,184,0,0,78,0,0,2
"68","想問",0.00477702794156103,0,0,0,0,0,181,0,0,0,0,0,1
"69","意見",0.00206497978749057,0,0,0.000198101461118001,0,0,125,0,0,51,0,0,2
"79","請益",0.0354331471834607,0,0,0,0,0,1354,0,0,0,0,0,1
"80","請問",0.003104302899938,0,0,0,0,0.00525013522834684,188,0,0,0,0,2,2
"88","乙",0.00264249938149656,0,0,0.000233056942118593,0,0,160,0,0,60,0,0,2
"148","指",0.00227952147928436,0,0,0.000454416579240583,0,0,138,0,0,117,0,0,2
"172","清",0.00209798884969456,0,0,0.000543724872414704,0,0,127,0,0,140,0,0,2
"194","補",0.00288991756482548,0,0,0.000889242734091649,0,0,175,0,0,229,0,0,2
"211","麼",0.00239502708023104,0,0,0,0.00118151828141566,0,145,0,0,0,12,0,2
"228","類",0.00267549159890457,0,0,0.000396168241976285,0,0,162,0,0,102,0,0,2
"230","謝謝大家",0.00374878967344372,0,0,0,0,0,142,0,0,0,0,0,1
"231","前輩",0.00214750063734975,0,0,0.000252476187140308,0,0,130,0,0,65,0,0,2
"240","推",0.00219701025839228,0,0,0.000838780413156525,0,0,133,0,0,216,0,0,2
"249","大大",0.00280745084869223,0,0,0.000287429988260996,0,0,170,0,0,74,0,0,2
"250","有幸",0.00337953583907295,0,0,0,0,0,128,0,0,0,0,0,1
"253","網路報名",0,0.00362858098531282,0,0,0,0,0,39,0,0,0,0,1
"256","學年度",0,0.00502225255424477,0,0,0,0,0,54,0,0,0,0,1
"257","入學",0,0.00353563134530279,0,0,0,0,0,38,0,0,0,0,1
"258","下午",0,0.00221215816482728,0,0.000217521306115109,0,0,0,38,0,56,0,0,2
"259","口試",0,0.00296795724482747,0,0.00143254052810193,0,0,0,51,0,369,0,0,2
"260","公告",0,0.00344267692725035,0,0,0,0,0,37,0,0,0,0,1
"261","分享",0,0.0022703144840202,0,0.000900887565457738,0,0,0,39,0,232,0,0,2
"263","本校",0,0.00437200615480717,0,0,0,0,0,47,0,0,0,0,1
"265","地點",0,0.00209583655762132,0,0,0.00295148544291833,0,0,36,0,0,30,0,2
"267","系所",0,0.00302607472841517,0,0.000450533450051379,0,0,0,52,0,116,0,0,2
"269","招生",0,0.010493629712341,0,0,0,0,0,113,0,0,0,0,1
"270","社會",0,0.00273545745228241,0,0.000551490477803546,0,0,0,47,0,142,0,0,2
"274","參加",0,0.00250290987189618,0,0.000477715074503254,0,0,0,43,0,123,0,0,2
"276","國際",0,0.00424585277306252,0,0.000268011343178105,0,0,0,73,0,69,0,0,2
"277","情報",0,0.0326724666812708,0,0,0,0,0,354,0,0,0,0,1
"278","產業",0,0.00279358687976171,0,0.000139839926065718,0,0,0,48,0,36,0,0,2
"280","通訊",0,0.00483649172700482,0,0,0,0,0,52,0,0,0,0,1
"282","報考",0,0.00378133047287884,0,0.000862070994799661,0,0,0,65,0,222,0,0,2
"286","網址",0,0.00427909472145714,0,0,0,0,0,46,0,0,0,0,1
"287","網站",0,0.00250290987189618,0,0.000174797207117079,0,0,0,43,0,45,0,0,2
"288","臺灣",0,0.00372152584777203,0,0,0,0,0,40,0,0,0,0,1
"289","學院",0,0.00407167925972436,0,0.000143724121742846,0,0,0,70,0,37,0,0,2
"291","學程",0,0.00418617851399241,0,0,0,0,0,45,0,0,0,0,1
"292","簡章",0,0.00604359614037945,0,0,0,0,0,65,0,0,0,0,1
"299","止",0,0.00285171332080765,0,0.000205869439116452,0,0,0,49,0,53,0,0,2
"302","立",0,0.00279358687976171,0,0.000772787828033249,0,0,0,48,0,199,0,0,2
"310","技",0,0.00424585277306252,0,0.000135955717053784,0,0,0,73,0,35,0,0,2
"323","海",0,0.00209583655762132,0,0.000326266278588898,0,0,0,36,0,84,0,0,2
"324","特",0,0.00209583655762132,0,0.000400051557758597,0,0,0,36,0,103,0,0,2
"330","術",0,0.00250290987189618,0,0.000190333429785568,0,0,0,43,0,49,0,0,2
"332","場",0,0.00459411938103218,0,0.000935821340454426,0,0,0,79,0,241,0,0,2
"346","繳",0,0.00418617851399241,0,0,0,0,0,45,0,0,0,0,1
"349","碩士班",0,0.00483649172700482,0,0,0,0,0,52,0,0,0,0,1
"352","恭喜",0,0.00613641695867281,0,0,0,0,0,66,0,0,0,0,1
"353","博士",0,0.00308418922679658,0,0,0.00196851221732373,0,0,53,0,0,20,0,2
"355","企",0,0.00209583655762132,0,0.000205869439116452,0,0,0,36,0,53,0,0,2
"358","美",0,0.00209583655762132,0,0.000501013089999286,0,0,0,36,0,129,0,0,2
"360","參",0,0.0022703144840202,0,0.000186449394119224,0,0,0,39,0,48,0,0,2
"362","簡",0,0.00215399885612993,0,0.000508778988553544,0,0,0,37,0,131,0,0,2
"363","額",0,0.0032567537550552,0,0,0,0,0,35,0,0,0,0,1
"364","次遞補",0,0.00427909472145714,0,0,0,0,0,46,0,0,0,0,1
"366","不要",0,0,0.00440044591169041,0.0017700299101709,0,0,0,0,18,456,0,0,2
"367","今天",0,0,0.00391235180943061,0.000201985456783772,0,0,0,0,16,52,0,0,2
